30.05	698.783
29.96	688.85
29.89	677.767
29.81	661.117
29.65	647.783
29.61	638.517
29.52	630.733
29.44	619.133
29.37	610.283
29.27	598.917
29.17	583.033
29.03	573.167
28.96	562.25
28.87	555.667
28.78	547.433
28.72	536.2
28.59	526.183
28.46	511.083
28.36	503.183
28.22	491.733
28.11	480.183
27.99	472.933
27.9	460.65
27.79	455.167
27.69	443.783
27.59	436.333
27.47	428.233
27.38	415.983
27.2	406.783
27.06	394.217
26.94	382.633
26.78	374.867
26.68	362.65
26.53	355.833
26.42	345.667
26.32	337.583
26.16	328.967
26.09	319.667
25.93	313.1
25.81	301.617
25.68	292.317
25.51	283.983
25.39	272.15
25.24	266.467
25.1	256.4
24.99	247.833
24.83	241.95
24.72	231.217
24.58	226.367
24.4	213.933
24.26	205.133
24.05	198.433
23.89	186.95
23.75	181.533
23.57	174.683
23.42	164.75
23.29	159.167
23.12	154.417
22.96	143.617
22.86	141.3
22.67	134.85
22.57	127.333
22.41	124.6
22.24	116.8
22.12	108.583
21.91	105.4
21.69	95.8833
21.55	90.8333
21.35	87.1667
21.17	80.6667
21.01	74.45
20.83	71.9333
12.45	-14.8167
9.85	-32.2833
7.55	-44.7333
3.94	-61.9667
0.31	-78.1167
0	-85.6
-0.29	-89.4167
-0.64	-87.5
-1.07	-86.5833
-1.3	-94.8167
-4.86	-119.067
-8.35	-159.367
-11.81	-202.15
-14.82	-251.483
-17.05	-305.383
-18.67	-357.15
-20.26	-407.367
-23.44	-538.767
-23.66	-549.167
-23.92	-558.9
-24.17	-568.617
-24.43	-580
-24.66	-588.817
-24.9	-602.983
-25.14	-613.067
-25.37	-621.883
-25.62	-633.283
-25.88	-642.533
-26.11	-651.567
-26.34	-664.683
-26.57	-676.117
-26.8	-686.333
-27.08	-692.9
-27.4	-703.383
-27.56	-714.317
-27.82	-724.917
-28.12	-735.483
-28.32	-742.5
-28.59	-749.633
-28.92	-761
-29.12	-768.55
-29.39	-775.583
-29.68	-783.783
-29.92	-789.9
-30.19	-795.85
-30.47	-786.45
-30.48	-767.767
-30.57	-742.033
-30.03	-632.867
-29.26	-542.883
-28.6	-480.217
-28.03	-405.233
-27.39	-359.367
-26.6	-293.267
-26.48	-284.467
-26.33	-277.417
-26.14	-267.233
-26.06	-255.2
-25.88	-250.733
-25.79	-238.6
-25.6	-234.15
-24.31	-160.25
-22.35	-94.7667
-21.1	-71.1667
-19.58	-28.1333
-16.62	-6.75
-15.8	-0.416667
-13.92	15.1
-8.65	37.0167
-2.16	68.5667
-1.89	61.0167
-1.55	71.1333
-1.16	74.9667
-0.83	69.5833
-0.55	72.7833
-0.2	80.3833
0.22	81.7
4.65	103.333
9.39	153.283
13.49	200.4
16.91	259.2
19.03	308.617
21.1	368.8
22.99	429.867
23.33	445.8
23.65	449.667
23.84	455.533
24.09	470.617
24.36	482.117
24.67	488.383
24.89	496.867
25.13	508.683
25.38	519.35
25.63	526.283
25.86	535.933
26.1	549.283
26.36	560.717
26.65	569.433
26.86	576.167
27.06	589.583
27.31	601.933
27.62	612.55
27.8	618.367
28.01	631.333
28.28	644.2
28.48	653.117
28.7	659.55
28.95	670.883
29.11	684.65
29.39	694.533
29.65	704.383
29.82	708.417
30.06	721.35
30.35	713.483
29.56	570.217
29.44	555.717
28.6	470.017
28.43	455.333
27.58	383.317
26.6	313.517
25.25	220.95
25.02	210.717
24.81	199.333
24.6	189.633
24.38	182.917
24.25	175.133
24.11	168.25
23.94	163.55
23.8	155.233
23.64	147.05
23.4	139.233
23.23	130.75
23.02	125.05
22.77	115.633
22.62	109.4
22.37	104.25
22.18	98.25
21.98	92.2
21.75	86.0667
21.59	82.6667
21.38	78.4
21.16	71.9167
17.87	21.5333
15.82	4.5
15.24	-1.2
15.06	-8.5
14.68	-3
14.43	-8.26667
10.63	-17.35
7.28	-33.6167
4.71	-42.5833
0.83	-59.7
0.61	-66.6167
0.26	-66.5167
-0.08	-65.7667
-0.4	-66.3833
-0.65	-74.6833
-1.02	-72.4
-1.35	-69.8333
-1.66	-78.6833
-1.95	-81.1333
-6.06	-105.267
-9.95	-142.767
-13.62	-179.85
-16.94	-232.95
-20.86	-321.05
-21.04	-331.85
-23.99	-420.217
-26.42	-519.517
-28.1	-586.767
-29.73	-658.317
-29.97	-670.633
-30.19	-680.217
-30.44	-690.8
-30.46	-665.067
-30.49	-602.617
-29.94	-525
-29.19	-448.7
-28.09	-353.383
-26.85	-268.1
-25.66	-205.35
-25.49	-202.033
-24.39	-155.05
-22.99	-102.083
-21.31	-48.1333
-19.87	-30.2667
-17.52	-4.83333
-17.4	-3.15
-15.01	2.81667
-12.25	22.5667
-9.15	34.6333
-6.19	37.7
-3.5	50.0833
-0.86	63.9333
-0.54	70.4833
-0.11	62.5667
0.25	74.8833
2.6	90.0667
4.95	97.7333
7.04	121.633
10.34	142.917
13.28	176.5
16.08	220.283
18.16	264.8
20.19	303.95
23.03	389.25
25.02	453.717
27.2	540.2
29.45	635.817
29.69	645.817
31.54	718.25
33.34	760.517
34.54	788.5
34.74	750.717
34.16	639.467
33.59	568.733
32.87	497.217
31.96	421.083
31.14	359.85
29.66	257
26.89	126.933
24.74	68.1333
22.14	24.6833
19.72	6.05
19.49	4.11667
17.57	-6.45
15.19	-19.6333
11.46	-34.1167
7.28	-42.3167
4.75	-59.25
1.44	-71.0833
0.38	-79.1667
-0.03	-79.9833
-0.36	-79.5167
-3	-91.2167
-5.47	-107.583
-7.67	-125.85
-10.19	-147.533
-12.26	-172.233
-16.05	-216.8
-18.05	-251.233
-20.07	-281.9
-23.55	-374.95
-26.2	-457.35
-28.46	-542.883
-30.43	-610.95
-32.68	-694.233
-33.83	-727.867
-34.14	-734.65
-34.46	-740.133
-34.58	-710.4
-34.58	-660.167
-33.89	-574.083
-33.13	-490.717
-32.17	-404.067
-31.06	-319.817
-29.9	-250.85
-28.98	-196.967
-27.89	-144.55
-26.7	-105.25
-25.57	-60.35
-24.16	-46.1667
-22.81	-15.1
-9.25	42.6
-6.55	62.4667
-4.14	69.1
-1.28	76.6833
0	81.95
0.33	91.4667
3.17	102.017
5.93	115.467
9.53	140.5
11.94	163.05
14.19	180.6
16.34	211.183
19.14	247.767
22.77	313.45
23.18	324.733
25.53	374.6
27.46	434.017
29.88	510.567
30.24	521.517
33.25	625.133
34.05	650.433
34.3	661.35
34.33	624.417
33.61	508.65
33.48	496.35
33.33	481.25
33.24	469.9
33.12	456.867
32.96	442.433
32.85	432.017
32.71	417.983
32.58	405.05
32.41	393.45
32.24	379.167
32.05	363.933
31.89	354.867
31.71	340.967
31.55	326.467
31.34	316.133
31.14	302.767
30.97	290.417
30.78	279.683
30.57	268.583
30.41	257.167
30.22	243.65
29.92	229.85
29.74	219.7
29.5	211.15
29.29	200.033
29.13	192.783
28.93	186.317
28.72	177.383
28.57	170.25
28.4	163.217
28.15	156
27.98	149.017
27.78	140.8
27.55	135.517
27.33	128.05
22.3	34.8833
19.26	10.6
15.96	-4.83333
12.8	-14.9333
9.9	-27.9667
5.86	-40.6
1.89	-54.8833
0.48	-64.4833
0.1	-68.1333
-0.28	-64.6333
-3.16	-82.6833
-5.63	-94.5333
-8.46	-113.017
-12.74	-137.817
-15.15	-162.15
-17.57	-188.117
-20.02	-221.717
-22.01	-261.567
-24.12	-306.283
-26.3	-356.85
-28.44	-418.6
-30.12	-478.517
-32.39	-554.233
-32.64	-567.35
-32.96	-580.633
-33.21	-588.333
-33.49	-595.883
-33.75	-605.467
